lag,response
9,1.136e-08
10,7.635e-09
11,3.645e-09
12,1.514e-09
13,3.168e-11
14,5.036e-09
15,8.513e-09
16,7.552e-09
17,6.18e-09
18,6.653e-09
19,3.514e-09
20,4.957e-09
21,3.8e-09
22,3.101e-09
23,2.049e-09
24,3.077e-09
25,-3.055e-09
26,-4.232e-09
27,-1.244e-07
28,-7.858e-08
29,-4.805e-08
30,-3.291e-08
31,-2.424e-08
32,-2.721e-08
33,-2.773e-08
34,-2.424e-08
35,-6.908e-09
36,-1.318e-08
37,-7.851e-09
38,-7.462e-09
39,-2.681e-09
40,-3.997e-09
41,-1.074e-08
42,8.092e-08
43,7.595e-08
44,4.708e-08
45,3.409e-08
46,2.432e-08
47,1.692e-08
48,1.125e-08
49,6.911e-09
50,4.041e-09
51,2.082e-09
52,2.134e-09
53,1.985e-09
54,1.749e-09
55,8.162e-10
56,1.986e-09
57,3.214e-09
58,2.002e-10
59,1.602e-09
60,1.327e-10
61,3.05e-09
62,1.584e-09
63,1.873e-09
64,1.787e-09
65,1.116e-09
66,2.833e-10
0,8.339e-08
1,9.829e-08
2,8.26e-08
3,6.181e-08
4,4.002e-08
5,-4.597e-08
6,4.435e-08
7,5.024e-08
8,3.722e-08
9,3.06e-08
10,2.095e-08
11,1.302e-08
12,7.501e-09
13,4.531e-09
14,8.173e-09
15,1.317e-08
16,1.124e-08
17,9.263e-09
18,1.001e-08
19,1.289e-08
20,1.113e-08
21,6.924e-09
22,4.118e-09
23,2.892e-09
24,5.808e-09
25,1.583e-10
26,8.534e-10
27,-4.146e-08
28,-4.004e-08
29,-3.109e-08
30,-2.741e-08
31,-2.992e-08
32,-2.778e-08
33,-2.536e-08
34,-2.313e-08
35,-2.118e-08
36,-1.395e-08
37,-1.054e-08
38,-7.878e-09
39,-6.36e-09
40,-4.793e-09
41,-6.346e-09
42,3.288e-08
43,3.549e-08
44,2.504e-08
45,1.999e-08
46,1.538e-08
47,1.156e-08
48,7.899e-09
49,4.543e-09
50,5.206e-10
51,5.382e-10
52,2.495e-10
53,2.523e-11
54,3.797e-10
55,1.434e-09
56,2.032e-09
57,1.365e-09
58,1.808e-09
59,1.195e-09
60,1.145e-09
61,1.347e-09
62,1.3e-09
63,1.338e-09
64,1.148e-09
65,8.408e-10
66,7.183e-10
0,-9.742e-07
1,-5.311e-07
2,-3.091e-07
3,-2.029e-07
4,-1.345e-07
5,-2.577e-07
6,-3.908e-08
7,-6.006e-09
8,-1.003e-08
9,-5.838e-09
10,-5.396e-09
11,-5.709e-09
12,-7.068e-09
13,-4.962e-09
14,-2.317e-09
15,1.121e-08
16,9.173e-09
17,6.909e-09
18,5.169e-09
19,8.144e-09
20,7.609e-09
21,4.285e-09
22,3.276e-09
23,1.763e-09
24,1.448e-09
25,-7.278e-09
26,-1.428e-08
27,-1.132e-07
28,-7.804e-08
29,-5.682e-08
30,-4.147e-08
31,-5.118e-08
32,-4.221e-08
33,-4.439e-08
34,-3.283e-08
35,-3.017e-09
36,-1.329e-08
37,-2.043e-09
38,-1.018e-08
39,1.709e-09
40,-1.514e-08
41,-3.111e-08
42,1.043e-07
43,8.89e-08
44,5.81e-08
45,4.399e-08
46,3.096e-08
47,2.399e-08
48,1.61e-08
49,1.221e-08
50,5.34e-09
51,4.364e-09
52,4.685e-09
53,7.151e-10
54,4.272e-09
55,-2.372e-09
56,5.323e-09
57,1.159e-08
58,-5.184e-09
59,9.673e-09
60,7.645e-09
61,7.203e-09
62,7.75e-09
63,-9.971e-09
64,-1.759e-09
65,-5.33e-10
66,-3.816e-09
0,-5.271e-06
1,-9.536e-07
2,-4.67e-07
3,-2.628e-07
4,-2.505e-07
5,-2.827e-07
6,-9.952e-09
7,4.586e-08
8,5.286e-08
9,5.925e-08
10,4.888e-08
11,4.714e-08
12,5.119e-08
13,4.017e-08
14,3.638e-08
15,-4.986e-08
16,-3.242e-08
17,-4.012e-08
18,4.553e-08
19,-4.663e-08
20,-3.63e-08
21,-3.968e-08
22,-4.353e-08
23,-4.332e-08
24,3.373e-08
25,3.915e-09
26,-4.077e-08
27,-3.997e-08
28,-1.496e-07
29,-1.007e-08
30,-3.26e-08
31,-1.924e-08
32,-6.21e-08
33,-1.577e-08
34,-5.519e-08
35,-5.388e-08
36,8.602e-09
37,-4.245e-08
38,-3.693e-09
39,-1.288e-08
40,-8.883e-09
41,-2.32e-08
42,1.152e-07
43,9.594e-08
44,8.483e-08
45,1.062e-07
46,-1.935e-09
47,8.038e-08
48,5.689e-08
49,8.874e-08
50,-1.391e-08
51,1.369e-08
52,2.532e-08
53,-5.241e-08
54,2.85e-08
55,-6.659e-08
56,-4.863e-08
57,-7.14e-09
58,4.232e-08
59,-4.828e-09
60,-2.172e-09
61,-7.783e-10
62,-1.03e-09
63,1.264e-08
64,5.969e-09
65,3.515e-09
66,3.393e-09
0,5.424e-08
1,5.836e-08
2,4.861e-08
3,3.632e-08
4,2.629e-08
5,-3.02e-08
6,3.92e-08
7,3.644e-08
8,2.379e-08
9,1.941e-08
10,1.232e-08
11,6.9e-09
12,3.414e-09
13,1.958e-09
14,5.317e-09
15,8.406e-09
16,6.922e-09
17,5.518e-09
18,6.182e-09
19,1.177e-08
20,7.533e-09
21,3.802e-09
22,1.771e-09
23,1.255e-09
24,3.975e-09
25,6.352e-09
26,2.967e-09
27,-2.817e-08
28,-2.267e-08
29,-1.627e-08
30,-1.294e-08
31,-1.968e-08
32,-1.868e-08
33,-1.689e-08
34,-1.553e-08
35,-1.321e-08
36,-8.325e-09
37,-6.769e-09
38,-4.716e-09
39,-4.885e-09
40,-2.64e-09
41,-3.531e-09
42,2.377e-08
43,1.898e-08
44,1.182e-08
45,8.478e-09
46,7.165e-09
47,5.496e-09
48,3.676e-09
49,1.903e-09
50,4.609e-10
51,1.578e-11
52,5.085e-10
53,6.569e-11
54,4.309e-11
55,1.119e-09
56,-1.604e-09
57,2.428e-09
58,2.65e-09
59,6.279e-10
60,1.048e-09
61,4.942e-10
62,7.635e-10
63,7.04e-10
64,5.588e-10
65,4.741e-10
66,4.985e-10
0,8.05e-08
1,8.368e-08
2,6.342e-08
3,4.307e-08
4,2.471e-08
5,-6.517e-08
6,4.392e-08
7,4.247e-08
8,2.639e-08
9,2.065e-08
10,1.363e-08
11,7.984e-09
12,4.355e-09
13,2.626e-09
14,5.976e-09
15,1.042e-08
16,8.244e-09
17,6.608e-09
18,7.446e-09
19,9.467e-09
20,6.188e-09
21,3.794e-09
22,2.384e-09
23,1.812e-09
24,4.502e-09
25,4.294e-09
26,-1.471e-09
27,-4.166e-08
28,-3.329e-08
29,-2.411e-08
30,-2.268e-08
31,-1.923e-08
32,-1.969e-08
33,-1.798e-08
34,-1.65e-08
35,-1.307e-08
36,-8.124e-09
37,-6.912e-09
38,-5.192e-09
39,-3.441e-09
40,-2.644e-09
41,-6.064e-09
42,4.196e-08
43,3.635e-08
44,2.157e-08
45,1.582e-08
46,1.25e-08
47,9.044e-09
48,5.88e-09
49,3.045e-09
50,-3.649e-10
51,6.129e-10
52,2.197e-10
53,-1.454e-10
54,3.161e-10
55,1.312e-09
56,-9.678e-11
57,1.182e-09
58,3.123e-09
59,1.565e-09
60,7.569e-10
61,1.407e-09
62,8.375e-10
63,9.516e-10
64,9.159e-10
65,7.108e-10
66,4.182e-10
0,-4.699e-06
1,-1.03e-06
2,-5.633e-07
3,-4.25e-07
4,-2.157e-07
5,-5.662e-08
6,-9.453e-08
7,3.709e-08
8,-3.989e-08
9,2.98e-08
10,-2.432e-08
11,5.025e-08
12,-1.275e-08
13,5.226e-08
14,-4.411e-08
15,-7.287e-08
16,-3.229e-08
17,6.489e-08
18,-2.785e-08
19,-6.501e-08
20,-2.025e-08
21,-6.999e-08
22,-1.961e-08
23,5.154e-08
24,-3.034e-08
25,-8.651e-08
26,-9.623e-08
27,-1.238e-07
28,-6.593e-08
29,-5.517e-08
30,-2.805e-08
31,-6.961e-08
32,-7.326e-09
33,-5.975e-08
34,-5.328e-08
35,4.706e-10
36,-2.615e-08
37,-1.093e-08
38,-2.634e-09
39,-1.687e-08
40,-2.261e-08
41,-3.14e-08
42,-2.248e-08
43,-3.135e-08
44,-2.138e-09
45,-6.057e-09
46,-1.416e-10
47,-3.807e-10
48,6.609e-09
49,1.189e-09
50,5.999e-09
51,1.268e-08
52,-2.568e-08
53,1.089e-08
54,-6.03e-08
55,-5.062e-08
56,-1.653e-08
57,5.415e-08
58,-1.143e-08
59,-9.33e-09
60,-5.834e-09
61,-9.566e-09
62,2.735e-08
63,1.493e-08
64,2.169e-09
65,1.532e-09
0,-9.845e-07
1,-5.81e-07
2,-3.562e-07
3,-2.368e-07
4,-1.69e-07
5,-1.164e-07
6,-9.205e-08
7,-6.283e-08
8,-5.345e-08
9,-3.647e-08
10,-3.379e-08
11,-2.248e-08
12,-2.191e-08
13,-1.198e-08
14,-6.011e-09
15,-9.805e-09
16,-5.721e-09
17,-2.139e-09
18,-1.167e-09
19,-5.11e-09
20,-1.996e-09
21,-6.304e-09
22,-2.263e-09
23,2.594e-10
24,-1.199e-08
25,-2.118e-08
26,-1.157e-07
27,-8.268e-08
28,-7.165e-08
29,-6.349e-08
30,-4.163e-08
31,-4.731e-08
32,-2.676e-08
33,-3.338e-08
34,-2.941e-08
35,-8.72e-09
36,-2.3e-08
37,-8.064e-09
38,-1.143e-08
39,-4.616e-09
40,-8.435e-09
41,-9.13e-09
42,-1.115e-08
43,-6.225e-09
44,-9.913e-09
45,-2.384e-09
46,-4.243e-09
47,-2.102e-09
48,2.003e-10
49,6.218e-09
50,4.388e-09
51,5.81e-09
52,-7.029e-09
53,4.379e-09
54,-2.777e-08
55,-8.991e-09
56,2.586e-09
57,4.489e-09
58,3.185e-09
59,-1.59e-09
60,1.148e-09
61,4.141e-09
62,-1.128e-10
63,8.119e-09
64,5.077e-09
65,2.432e-09
0,-1.051e-06
1,-6.206e-07
2,-3.871e-07
3,-2.951e-07
4,-1.652e-07
5,-7.755e-08
6,-7.167e-08
7,-1.174e-08
8,-2.774e-08
9,-1.541e-09
10,-1.625e-08
11,1.28e-08
12,-7.818e-09
13,1.674e-08
14,-2.86e-08
15,-3.487e-08
16,-2.203e-08
17,2.587e-08
18,-1.997e-08
19,-3.042e-08
20,-1.59e-08
21,-3.294e-08
22,-1.567e-08
23,2.141e-08
24,-8.646e-09
25,-3.945e-08
26,-7.09e-08
27,-8.401e-08
28,-4.677e-08
29,-4.292e-08
30,-2.695e-08
31,-4.765e-08
32,-1.331e-08
33,-3.941e-08
34,-3.534e-08
35,-3.697e-09
36,-1.772e-08
37,-8.183e-09
38,-4.473e-09
39,-9.065e-09
40,-1.349e-08
41,-1.859e-08
42,-1.482e-08
43,-1.832e-08
44,-4.465e-09
45,-4.52e-09
46,-1.3e-09
47,-5.265e-10
48,3.723e-09
49,1.008e-09
50,3.361e-09
51,6.811e-09
52,-1.213e-08
53,5.438e-09
54,-3.118e-08
55,-3.112e-08
56,-9.577e-09
57,2.131e-08
58,-6.78e-09
59,-4.954e-09
60,-2.264e-09
61,-3.954e-09
62,1.134e-08
63,8.511e-09
64,2.026e-09
65,1.3e-09
0,3.117e-10
1,-4.178e-11
2,-1.821e-08
3,-4.292e-08
4,-6.183e-08
5,-7.312e-08
6,-7.956e-08
7,-8.011e-08
8,-7.77e-08
9,-7.693e-08
10,-7.489e-08
11,-7.207e-08
12,-6.853e-08
13,-6.263e-08
14,-5.618e-08
15,-5.255e-08
16,-4.92e-08
17,-4.545e-08
18,-4.043e-08
19,-3.818e-08
20,-3.63e-08
21,-3.448e-08
22,-3.254e-08
23,-3.02e-08
24,-2.822e-08
25,-2.689e-08
26,-3.835e-08
27,-4.526e-08
28,-5.091e-08
29,-6.789e-08
30,-6.84e-08
31,-7.022e-08
32,-7.045e-08
33,-6.88e-08
34,-6.524e-08
35,-6.008e-08
36,-5.493e-08
37,-5.123e-08
38,-5.256e-08
39,-4.839e-08
40,-4.474e-08
41,-4.194e-08
42,-4.004e-08
43,-3.863e-08
44,-3.671e-08
45,-3.471e-08
46,-3.266e-08
47,-3.045e-08
48,-2.777e-08
49,-2.544e-08
50,-2.406e-08
51,-2.165e-08
52,-2.124e-08
53,-2.796e-08
54,-5.803e-08
55,-5.597e-08
56,-5.345e-08
57,-4.912e-08
58,-4.488e-08
59,-4.164e-08
60,-3.82e-08
61,-3.574e-08
62,-3.437e-08
63,-2.998e-08
64,-3.02e-08
65,-2.791e-08
0,-5.953e-08
1,-9.192e-08
2,-9.009e-08
3,-8.45e-08
4,-6.946e-08
5,-5.425e-08
6,-4.34e-08
7,-3.213e-08
8,-2.271e-08
9,-1.899e-08
10,-1.641e-08
11,-1.385e-08
12,-1.172e-08
13,-7.291e-09
14,-3.656e-09
15,-3.294e-09
16,-3.007e-09
17,-2.096e-09
18,-2.787e-09
19,-1.087e-09
20,-1.199e-09
21,-1.167e-09
22,-1.398e-09
23,-8.654e-10
24,-6.77e-09
25,-8.536e-09
26,-1.333e-07
27,-9.041e-08
28,-6.214e-08
29,-3.468e-08
30,-3.158e-08
31,-2.91e-08
32,-2.542e-08
33,-2.089e-08
34,-1.467e-08
35,-1.43e-08
36,-1.282e-08
37,-9.514e-09
38,-6.068e-09
39,-6.443e-09
40,-7.114e-09
41,-9.03e-09
42,-1.004e-08
43,-8.609e-09
44,-5.937e-09
45,-4.352e-09
46,-2.261e-09
47,-2.608e-10
48,2.075e-09
49,1.134e-09
50,9.746e-10
51,1.722e-09
52,1.376e-09
53,-9.123e-10
54,-5.919e-09
55,-3.235e-09
56,-1.377e-09
57,-2.632e-09
58,6.905e-10
59,-3.942e-09
60,3.0e-09
61,1.307e-10
62,2.506e-09
63,6.448e-09
64,3.489e-09
65,1.561e-09
0,1.9e-08
1,5.053e-08
2,4.719e-08
3,2.994e-08
4,1.659e-08
5,8.675e-09
6,2.63e-09
7,2.384e-09
8,3.382e-09
9,-3.267e-10
10,-2.747e-09
11,-4.1e-09
12,-4.497e-09
13,-1.766e-09
14,1.131e-09
15,2.981e-10
16,-2.822e-10
17,3.15e-10
18,3.65e-09
19,2.054e-09
20,-1.195e-10
21,-1.313e-09
22,-1.64e-09
23,-3.551e-10
24,-4.866e-09
25,-3.22e-09
26,-4.543e-08
27,-4.764e-08
28,-3.998e-08
29,-5.06e-08
30,-3.492e-08
31,-2.741e-08
32,-2.25e-08
33,-1.856e-08
34,-1.511e-08
35,-1.136e-08
36,-8.728e-09
37,-6.724e-09
38,-5.469e-09
39,-4.523e-09
40,-4.586e-09
41,-5.29e-09
42,-6.204e-09
43,-5.787e-09
44,-3.475e-09
45,-2.915e-09
46,-1.939e-09
47,-7.801e-11
48,2.293e-09
49,2.76e-09
50,1.659e-09
51,6.936e-10
52,5.572e-10
53,1.932e-09
54,8.756e-09
55,7.97e-09
56,4.309e-09
57,4.391e-09
58,2.825e-09
59,9.624e-10
60,1.006e-09
61,1.323e-09
62,2.508e-09
63,4.005e-09
64,2.433e-09
65,1.914e-09
0,-1.066e-06
1,-6.144e-07
2,-3.723e-07
3,-2.44e-07
4,-1.769e-07
5,-1.207e-07
6,-9.859e-08
7,-6.525e-08
8,-5.935e-08
9,-3.859e-08
10,-3.809e-08
11,-2.425e-08
12,-2.528e-08
13,-1.285e-08
14,-2.694e-09
15,-9.471e-09
16,-3.365e-09
17,-2.704e-09
18,2.164e-09
19,-4.185e-09
20,5.962e-10
21,-5.627e-09
22,2.41e-10
23,-1.339e-10
24,-1.41e-08
25,-2.679e-08
26,-1.234e-07
27,-7.962e-08
28,-7.726e-08
29,-6.352e-08
30,-3.935e-08
31,-4.926e-08
32,-2.641e-08
33,-3.448e-08
34,-3.139e-08
35,-7.925e-09
36,-2.456e-08
37,-8.161e-09
38,-1.263e-08
39,-4.266e-09
40,-8.415e-09
41,-9.324e-09
42,-1.125e-08
43,-6.43e-09
44,-9.672e-09
45,-2.012e-09
46,-4.737e-09
47,-2.581e-09
48,-5.477e-10
49,7.06e-09
50,5.2e-09
51,6.551e-09
52,-8.749e-09
53,6.023e-09
54,-3.324e-08
55,-2.219e-09
56,3.198e-09
57,-3.396e-10
58,5.266e-09
59,-5.514e-10
60,3.242e-09
61,6.008e-09
62,-5.118e-09
63,7.686e-09
64,5.411e-09
65,3.351e-09
0,-5.37e-06
1,-1.042e-06
2,-5.347e-07
3,-4.019e-07
4,-1.82e-07
5,-8.662e-08
6,-4.685e-08
7,-9.603e-09
8,7.896e-09
9,7.566e-09
10,1.417e-08
11,2.764e-08
12,2.031e-08
13,1.989e-08
14,-7.08e-08
15,-4.903e-08
16,-5.456e-08
17,3.32e-08
18,-6.011e-08
19,-4.575e-08
20,-4.763e-08
21,-4.986e-08
22,-4.886e-08
23,2.864e-08
24,1.248e-08
25,-6.021e-08
26,-6.965e-08
27,-1.432e-07
28,-5.494e-08
29,-4.053e-08
30,-9.903e-09
31,-7.651e-08
32,3.966e-09
33,-6.71e-08
34,-7.328e-08
35,1.206e-08
36,-3.518e-08
37,-5.077e-09
38,-6.163e-09
39,-1.337e-08
40,-2.115e-08
41,-2.931e-08
42,-2.14e-08
43,-2.824e-08
44,-5.958e-09
45,-3.867e-09
46,-2.413e-09
47,-2.64e-09
48,3.171e-09
49,3.554e-09
50,5.868e-09
51,1.386e-08
52,-2.853e-08
53,1.219e-08
54,-6.737e-08
55,-5.095e-08
56,-1.285e-08
57,4.693e-08
58,-7.266e-09
59,-5.787e-09
60,-1.972e-09
61,-4.03e-09
62,1.415e-08
63,1.149e-08
64,3.396e-09
65,2.331e-09
0,1.127e-08
1,3.179e-08
2,3.093e-08
3,2.264e-08
4,1.207e-08
5,7.17e-09
6,3.219e-09
7,3.327e-09
8,3.899e-09
9,5.956e-10
10,-1.343e-09
11,-2.374e-09
12,-2.611e-09
13,-4.153e-10
14,1.353e-09
15,6.002e-10
16,8.019e-11
17,4.697e-10
18,4.172e-09
19,1.516e-09
20,-4.789e-10
21,-1.388e-09
22,-1.456e-09
23,-8.632e-11
24,3.903e-09
25,9.417e-10
26,-3.053e-08
27,-2.748e-08
28,-2.19e-08
29,-2.307e-08
30,-1.799e-08
31,-1.524e-08
32,-1.309e-08
33,-1.098e-08
34,-8.921e-09
35,-5.902e-09
36,-3.72e-09
37,-3.003e-09
38,-3.826e-09
39,-2.213e-09
40,-2.371e-09
41,-2.845e-09
42,-3.304e-09
43,-2.875e-09
44,-3.767e-09
45,-2.062e-09
46,-1.097e-09
47,2.103e-10
48,1.731e-09
49,1.217e-09
50,7.372e-10
51,-2.936e-10
52,-4.348e-10
53,2.236e-09
54,8.846e-09
55,3.254e-11
56,5.251e-09
57,6.121e-09
58,2.245e-09
59,1.729e-09
60,9.742e-10
61,7.291e-10
62,9.827e-10
63,1.975e-09
64,1.342e-09
65,1.03e-09
0,1.68e-08
1,4.422e-08
2,3.554e-08
3,1.636e-08
4,6.267e-09
5,1.823e-09
6,-1.879e-09
7,-5.733e-10
8,9.63e-10
9,-2.011e-09
10,-3.525e-09
11,-4.134e-09
12,-4.073e-09
13,-1.504e-09
14,9.319e-10
15,-1.187e-10
16,-5.45e-10
17,1.035e-10
18,2.631e-09
19,3.098e-10
20,-7.737e-10
21,-1.281e-09
22,-1.346e-09
23,-8.539e-11
24,1.286e-09
25,-4.613e-09
26,-4.458e-08
27,-3.964e-08
28,-3.11e-08
29,-3.593e-08
30,-2.46e-08
31,-1.955e-08
32,-1.615e-08
33,-1.339e-08
34,-1.005e-08
35,-8.163e-09
36,-7.101e-09
37,-5.486e-09
38,-3.769e-09
39,-3.135e-09
40,-4.03e-09
41,-5.002e-09
42,-5.738e-09
43,-4.953e-09
44,-4.209e-09
45,-1.737e-09
46,-1.218e-09
47,3.988e-10
48,2.497e-09
49,2.61e-09
50,1.207e-09
51,-8.64e-10
52,-8.922e-10
53,1.867e-09
54,8.363e-09
55,1.232e-09
56,2.184e-09
57,5.476e-09
58,4.158e-09
59,-1.972e-10
60,5.088e-10
61,1.081e-09
62,1.882e-09
63,2.41e-09
64,2.311e-09
65,1.225e-09
0,-4.648e-06
1,-1.055e-06
2,-5.757e-07
3,-2.886e-07
4,-1.673e-07
5,-7.7e-08
6,-3.977e-08
7,-1.739e-08
8,5.546e-09
9,1.396e-08
10,3.064e-08
11,2.586e-08
12,2.001e-08
13,-4.266e-08
14,-3.212e-08
15,-3.092e-08
16,3.286e-08
17,-3.235e-08
18,-3.164e-08
19,-2.333e-08
20,-3.606e-08
21,-2.54e-08
22,2.317e-08
23,-2.642e-08
24,-3.548e-09
25,-8.148e-08
26,-1.849e-07
27,-3.76e-08
28,3.406e-08
29,-1.199e-08
30,-1.025e-07
31,5.332e-08
32,3.084e-08
33,1.959e-08
34,3.335e-08
35,3.304e-09
36,1.829e-08
37,9.598e-09
38,1.819e-09
39,4.167e-10
40,-6.268e-09
41,-1.261e-09
42,-5.855e-09
43,2.876e-09
44,1.672e-09
45,2.983e-09
46,2.208e-09
47,5.128e-09
48,3.397e-09
49,6.115e-09
50,1.098e-08
51,-1.913e-08
52,1.082e-08
53,-3.832e-08
54,-5.956e-09
55,-4.049e-09
56,5.63e-09
57,-6.519e-09
58,-5.771e-09
59,-5.888e-09
60,-6.86e-09
61,1.48e-08
62,6.049e-09
63,2.653e-09
64,2.48e-09
0,-9.682e-07
1,-5.799e-07
2,-3.358e-07
3,-2.24e-07
4,-1.499e-07
5,-9.235e-08
6,-5.912e-08
7,-4.213e-08
8,-2.722e-08
9,-2.048e-08
10,-1.513e-08
11,-9.958e-09
12,-9.199e-09
13,7.227e-09
14,5.82e-09
15,8.044e-09
16,-8.256e-10
17,1.193e-08
18,7.101e-09
19,7.975e-09
20,7.352e-09
21,7.943e-09
22,-4.045e-09
23,-1.127e-08
24,2.402e-09
25,-9.857e-08
26,-7.508e-08
27,-4.691e-08
28,-3.358e-08
29,-3.86e-08
30,-4.693e-08
31,5.508e-08
32,3.246e-08
33,2.442e-08
34,1.874e-08
35,8.643e-09
36,9.315e-09
37,9.058e-09
38,7.276e-09
39,4.749e-09
40,3.653e-09
41,1.826e-09
42,2.582e-09
43,5.736e-10
44,2.132e-09
45,1.091e-09
46,1.637e-09
47,2.389e-09
48,4.323e-09
49,2.736e-09
50,3.781e-09
51,-6.51e-10
52,5.48e-10
53,-4.048e-09
54,-6.873e-10
55,2.249e-09
56,-7.848e-09
57,3.082e-09
58,2.098e-09
59,1.96e-09
60,1.422e-09
61,-6.462e-09
62,-1.135e-09
63,-5.979e-10
64,-3.48e-09
0,-1.033e-06
1,-6.22e-07
2,-4.048e-07
3,-2.294e-07
4,-1.384e-07
5,-7.066e-08
6,-3.958e-08
7,-2.045e-08
8,-5.838e-09
9,1.819e-09
10,1.167e-08
11,1.129e-08
12,8.756e-09
13,-2.171e-08
14,-1.536e-08
15,-1.452e-08
16,1.806e-08
17,-1.605e-08
18,-1.496e-08
19,-1.132e-08
20,-1.669e-08
21,-1.207e-08
22,1.119e-08
23,-1.086e-08
24,-4.095e-09
25,-5.858e-08
26,-1.008e-07
27,-2.54e-08
28,-1.426e-09
29,-1.824e-08
30,-6.147e-08
31,6.245e-08
32,3.153e-08
33,1.779e-08
34,2.303e-08
35,6.289e-09
36,1.225e-08
37,7.626e-09
38,3.856e-09
39,1.747e-09
40,-2.159e-09
41,-2.656e-10
42,-2.562e-09
43,1.319e-09
44,1.221e-09
45,1.813e-09
46,1.712e-09
47,3.423e-09
48,2.358e-09
49,3.646e-09
50,5.914e-09
51,-8.623e-09
52,5.449e-09
53,-1.844e-08
54,-5.74e-09
55,-3.013e-09
56,1.457e-09
57,-2.809e-09
58,-3.036e-09
59,-2.635e-09
60,-3.321e-09
61,6.505e-09
62,3.045e-09
63,1.326e-09
64,1.172e-09
0,4.542e-09
1,7.47e-09
2,-1.945e-08
3,-4.341e-08
4,-5.782e-08
5,-6.254e-08
6,-5.954e-08
7,-5.713e-08
8,-5.453e-08
9,-5.208e-08
10,-4.882e-08
11,-4.471e-08
12,-4.037e-08
13,-3.341e-08
14,-2.872e-08
15,-2.399e-08
16,-2.116e-08
17,-1.988e-08
18,-1.752e-08
19,-1.442e-08
20,-1.208e-08
21,-9.717e-09
22,-1.454e-08
23,-1.357e-08
24,-1.272e-08
25,-2.375e-08
26,-2.904e-08
27,-3.229e-08
28,-3.455e-08
29,-4.982e-08
30,-5.998e-08
31,3.973e-08
32,3.092e-08
33,3.139e-08
34,3.098e-08
35,3.166e-08
36,2.988e-08
37,2.356e-08
38,2.155e-08
39,1.965e-08
40,1.787e-08
41,1.611e-08
42,1.47e-08
43,1.318e-08
44,1.193e-08
45,1.091e-08
46,1.02e-08
47,9.922e-09
48,9.529e-09
49,8.712e-09
50,9.249e-09
51,9.88e-09
52,4.613e-09
53,-9.277e-09
54,-9.329e-09
55,-8.818e-09
56,-8.082e-09
57,-7.208e-09
58,-6.418e-09
59,-5.681e-09
60,-5.331e-09
61,-5.133e-09
62,-4.225e-09
63,-4.086e-09
64,-3.654e-09
0,-5.301e-08
1,-9.032e-08
2,-8.767e-08
3,-7.629e-08
4,-5.63e-08
5,-3.568e-08
6,-1.683e-08
7,-7.963e-09
8,-5.444e-09
9,-4.151e-09
10,-2.6e-09
11,-1.667e-09
12,4.614e-10
13,3.024e-09
14,3.517e-09
15,3.962e-09
16,4.309e-09
17,3.482e-09
18,1.952e-09
19,1.801e-09
20,2.319e-09
21,2.221e-09
22,-1.656e-09
23,-2.996e-09
24,1.338e-09
25,-1.182e-07
26,-7.35e-08
27,-4.383e-08
28,-3.111e-08
29,-2.175e-08
30,-2.772e-08
31,2.128e-08
32,2.805e-08
33,1.343e-08
34,1.206e-08
35,5.617e-09
36,6.525e-09
37,6.194e-09
38,4.624e-09
39,3.73e-09
40,2.391e-09
41,1.032e-09
42,4.969e-10
43,8.344e-10
44,8.68e-10
45,1.341e-09
46,1.904e-09
47,2.753e-09
48,1.826e-09
49,1.573e-09
50,1.787e-09
51,1.598e-09
52,4.05e-10
53,-1.969e-09
54,-1.859e-10
55,-5.215e-10
56,3.238e-10
57,5.69e-10
58,-2.737e-11
59,1.62e-10
60,-2.89e-10
61,-3.632e-12
62,7.775e-10
63,5.178e-10
64,-2.694e-10
0,2.295e-08
1,5.426e-08
2,4.074e-08
3,2.829e-08
4,2.433e-08
5,2.719e-08
6,3.17e-08
7,2.76e-08
8,2.178e-08
9,1.565e-08
10,1.162e-08
11,9.273e-09
12,8.478e-09
13,1.087e-08
14,1.019e-08
15,1.006e-08
16,8.562e-09
17,3.539e-09
18,4.509e-09
19,6.253e-09
20,6.709e-09
21,7.345e-09
22,-2.613e-09
23,-3.984e-09
24,-4.871e-10
25,-4.114e-08
26,-3.84e-08
27,-2.865e-08
28,-2.263e-08
29,-2.916e-08
30,-2.972e-08
31,4.949e-08
32,3.814e-08
33,3.082e-08
34,2.173e-08
35,1.621e-08
36,1.212e-08
37,9.449e-09
38,6.658e-09
39,4.821e-09
40,3.372e-09
41,2.042e-09
42,1.327e-09
43,1.541e-09
44,1.242e-09
45,1.254e-09
46,1.803e-09
47,2.707e-09
48,2.374e-09
49,1.77e-09
50,1.159e-09
51,8.551e-10
52,2.004e-09
53,5.112e-09
54,3.851e-09
55,2.441e-09
56,2.088e-09
57,1.633e-09
58,1.028e-09
59,7.21e-10
60,3.94e-10
61,5.467e-10
62,8.672e-10
63,6.393e-10
64,6.522e-10
0,-1.049e-06
1,-6.142e-07
2,-3.457e-07
3,-2.343e-07
4,-1.582e-07
5,-9.98e-08
6,-6.582e-08
7,-4.957e-08
8,-3.285e-08
9,-2.6e-08
10,-1.998e-08
11,-1.368e-08
12,-1.288e-08
13,1.275e-08
14,9.014e-09
15,1.185e-08
16,-4.431e-09
17,1.75e-08
18,1.059e-08
19,1.143e-08
20,1.084e-08
21,1.123e-08
